strategy,symbol,side,entry_time,entry_px,sl_px,tp_px,atr,exit_time,exit_px,outcome,pnl_pct,pnl_usd,score,passed,session,in_killzone,adx,rsi,vol_expand
COMBINED,SOLUSDT,SHORT,2025-03-19 15:00:00+00:00,131.8,133.6742,127.1144,1.5619,2025-03-19 19:00:00+00:00,133.6742,LOSS,-1.422,-15.0,72,7,US,False,35.6,69.0,True
COMBINED,SOLUSDT,SHORT,2025-03-19 19:00:00+00:00,132.95,135.1956,127.3359,1.8714,2025-03-19 23:00:00+00:00,135.1956,LOSS,-1.689,-15.0,54,5,LATE,False,40.3,72.2,False
COMBINED,SOLUSDT,SHORT,2025-03-20 09:00:00+00:00,134.27,136.0985,129.6987,1.5238,2025-03-20 13:00:00+00:00,129.6987,WIN,3.405,37.5,40,4,EUROPE,False,31.6,46.5,False
COMBINED,SOLUSDT,SHORT,2025-03-21 08:00:00+00:00,128.09,129.5505,124.4388,1.2171,2025-03-21 18:00:00+00:00,129.5505,LOSS,-1.14,-15.0,62,6,US,False,24.8,43.6,False
COMBINED,SOLUSDT,SHORT,2025-03-21 19:00:00+00:00,127.29,129.109,122.7425,1.5158,2025-03-21 21:00:00+00:00,129.109,LOSS,-1.429,-15.0,62,6,US,False,22.4,53.6,False
COMBINED,SOLUSDT,SHORT,2025-03-21 22:00:00+00:00,129.19,130.9562,124.7746,1.4718,2025-03-22 09:00:00+00:00,130.9562,LOSS,-1.367,-15.0,62,6,EUROPE,True,23.1,57.1,False
COMBINED,SOLUSDT,SHORT,2025-03-22 16:00:00+00:00,129.24,130.6133,125.8069,1.1444,2025-03-23 03:00:00+00:00,130.6133,LOSS,-1.063,-15.0,42,4,ASIA,False,15.9,56.9,False
COMBINED,SOLUSDT,SHORT,2025-03-24 09:00:00+00:00,140.26,142.0449,135.7977,1.4874,2025-03-24 10:00:00+00:00,142.0449,LOSS,-1.273,-15.0,52,5,EUROPE,True,41.8,72.0,False
COMBINED,SOLUSDT,SHORT,2025-03-25 10:00:00+00:00,142.83,144.765,137.9925,1.6125,2025-03-25 13:00:00+00:00,144.765,LOSS,-1.355,-15.0,58,6,EUROPE,False,32.7,58.8,True
COMBINED,SOLUSDT,SHORT,2025-03-25 14:00:00+00:00,144.59,146.7882,139.0945,1.8318,2025-03-26 14:00:00+00:00,139.0945,WIN,3.801,37.5,68,7,US,True,22.4,40.1,True
COMBINED,SOLUSDT,SHORT,2025-03-26 14:00:00+00:00,141.26,143.2211,136.3573,1.6342,2025-03-26 19:00:00+00:00,136.3573,WIN,3.471,37.5,50,5,US,False,27.5,28.2,False
COMBINED,SOLUSDT,SHORT,2025-03-27 14:00:00+00:00,137.06,138.8646,132.5486,1.5038,2025-03-27 15:00:00+00:00,138.8646,LOSS,-1.317,-15.0,70,7,US,True,25.9,53.8,True
COMBINED,SOLUSDT,SHORT,2025-03-27 15:00:00+00:00,139.77,141.6831,134.9872,1.5943,2025-03-28 04:00:00+00:00,134.9872,WIN,3.422,37.5,58,6,ASIA,False,17.3,39.4,True
COMBINED,SOLUSDT,SHORT,2025-03-28 08:00:00+00:00,131.61,133.572,126.705,1.635,2025-03-29 03:00:00+00:00,126.705,WIN,3.727,37.5,62,6,ASIA,False,43.5,27.2,False
COMBINED,SOLUSDT,SHORT,2025-03-29 04:00:00+00:00,128.82,130.6616,124.2159,1.5347,2025-03-29 17:00:00+00:00,124.2159,WIN,3.574,37.5,54,5,US,False,55.7,34.4,False
COMBINED,SOLUSDT,SHORT,2025-03-30 08:00:00+00:00,125.49,126.9829,121.7578,1.2441,2025-03-30 19:00:00+00:00,126.9829,LOSS,-1.19,-15.0,52,5,US,False,43.4,53.7,False
COMBINED,SOLUSDT,SHORT,2025-03-31 10:00:00+00:00,123.94,125.9947,118.8033,1.7122,2025-03-31 12:00:00+00:00,125.9947,LOSS,-1.658,-15.0,52,5,EUROPE,False,24.8,45.1,False
COMBINED,SOLUSDT,SHORT,2025-04-01 09:00:00+00:00,129.39,131.1992,124.8669,1.5077,2025-04-01 14:00:00+00:00,124.8669,WIN,3.496,37.5,44,4,US,True,16.0,56.1,False
COMBINED,SOLUSDT,SHORT,2025-04-02 15:00:00+00:00,127.7,129.4488,123.328,1.4573,2025-04-02 16:00:00+00:00,129.4488,LOSS,-1.369,-15.0,72,7,US,True,16.3,69.7,True
COMBINED,SOLUSDT,SHORT,2025-04-02 16:00:00+00:00,130.42,132.343,125.6125,1.6025,2025-04-02 20:00:00+00:00,132.343,LOSS,-1.474,-15.0,52,5,US,False,20.5,68.3,False
COMBINED,SOLUSDT,SHORT,2025-04-02 23:00:00+00:00,118.67,121.8376,110.7511,2.6396,2025-04-04 16:00:00+00:00,121.8376,LOSS,-2.669,-15.0,62,6,US,True,20.0,55.3,True
COMBINED,SOLUSDT,SHORT,2025-04-05 14:00:00+00:00,117.87,119.6234,113.4865,1.4612,2025-04-05 23:00:00+00:00,119.6234,LOSS,-1.488,-15.0,50,5,LATE,False,17.0,48.7,False
COMBINED,SOLUSDT,SHORT,2025-04-06 13:00:00+00:00,116.46,117.8699,112.9352,1.1749,2025-04-06 17:00:00+00:00,112.9352,WIN,3.027,37.5,72,7,US,False,24.1,27.7,True
COMBINED,SOLUSDT,SHORT,2025-04-06 17:00:00+00:00,114.04,115.5671,110.2222,1.2726,2025-04-06 18:00:00+00:00,110.2222,WIN,3.348,37.5,72,7,US,False,27.4,21.6,True
COMBINED,SOLUSDT,SHORT,2025-04-06 18:00:00+00:00,111.45,113.1955,107.0863,1.4546,2025-04-06 19:00:00+00:00,107.0863,WIN,3.915,37.5,72,7,US,False,30.9,16.1,True
COMBINED,SOLUSDT,SHORT,2025-04-06 19:00:00+00:00,107.73,109.7074,102.7866,1.6478,2025-04-07 03:00:00+00:00,102.7866,WIN,4.589,37.5,62,6,ASIA,False,51.0,27.9,False
COMBINED,SOLUSDT,SHORT,2025-04-07 07:00:00+00:00,97.17,100.2332,89.512,2.5527,2025-04-07 08:00:00+00:00,100.2332,LOSS,-3.152,-15.0,72,7,ASIA,True,58.8,16.3,False
COMBINED,SOLUSDT,SHORT,2025-04-07 08:00:00+00:00,97.14,100.1396,89.6411,2.4996,2025-04-07 09:00:00+00:00,100.1396,LOSS,-3.088,-15.0,82,8,EUROPE,True,58.6,30.1,True
COMBINED,SOLUSDT,SHORT,2025-04-07 09:00:00+00:00,100.47,103.6539,92.5103,2.6532,2025-04-07 13:00:00+00:00,103.6539,LOSS,-3.169,-15.0,54,5,EUROPE,False,55.1,40.3,False
COMBINED,SOLUSDT,SHORT,2025-04-07 14:00:00+00:00,106.58,110.0932,97.7969,2.9277,2025-04-08 01:00:00+00:00,110.0932,LOSS,-3.296,-15.0,54,5,LATE,False,32.9,51.2,False
COMBINED,SOLUSDT,SHORT,2025-04-08 14:00:00+00:00,110.16,112.9384,103.2141,2.3153,2025-04-08 17:00:00+00:00,103.2141,WIN,6.305,37.5,70,7,US,False,23.4,38.4,True
COMBINED,SOLUSDT,SHORT,2025-04-08 17:00:00+00:00,104.3,107.2543,96.9143,2.4619,2025-04-09 07:00:00+00:00,107.2543,LOSS,-2.832,-15.0,44,4,ASIA,False,19.2,48.5,False
COMBINED,SOLUSDT,SHORT,2025-04-09 14:00:00+00:00,106.02,108.794,99.085,2.3117,2025-04-09 17:00:00+00:00,108.794,LOSS,-2.616,-15.0,52,5,US,False,13.2,57.7,False
COMBINED,SOLUSDT,SHORT,2025-04-11 10:00:00+00:00,118.21,120.1645,113.3238,1.6287,2025-04-11 13:00:00+00:00,120.1645,LOSS,-1.653,-15.0,74,7,EUROPE,False,28.1,65.3,True
COMBINED,SOLUSDT,SHORT,2025-04-11 13:00:00+00:00,117.91,119.8617,113.0307,1.6264,2025-04-11 14:00:00+00:00,119.8617,LOSS,-1.655,-15.0,82,8,US,True,30.5,73.2,True
COMBINED,SOLUSDT,SHORT,2025-04-11 14:00:00+00:00,120.54,122.6866,115.1735,1.7888,2025-04-11 21:00:00+00:00,122.6866,LOSS,-1.781,-15.0,50,5,US,False,45.4,68.6,False
COMBINED,SOLUSDT,SHORT,2025-04-12 05:00:00+00:00,122.72,124.8978,117.2756,1.8148,2025-04-12 08:00:00+00:00,124.8978,LOSS,-1.775,-15.0,60,6,ASIA,True,49.8,70.6,False
COMBINED,SOLUSDT,SHORT,2025-04-12 14:00:00+00:00,128.58,130.6077,123.5108,1.6897,2025-04-12 15:00:00+00:00,130.6077,LOSS,-1.577,-15.0,70,7,US,True,58.1,83.4,True
COMBINED,SOLUSDT,SHORT,2025-04-12 15:00:00+00:00,130.62,132.7951,125.1822,1.8126,2025-04-12 20:00:00+00:00,132.7951,LOSS,-1.665,-15.0,42,4,US,False,61.0,75.4,False
COMBINED,SOLUSDT,SHORT,2025-04-13 14:00:00+00:00,127.64,129.9439,121.8803,1.9199,2025-04-13 16:00:00+00:00,129.9439,LOSS,-1.805,-15.0,58,6,US,True,36.8,49.1,False
COMBINED,SOLUSDT,SHORT,2025-04-16 09:00:00+00:00,125.14,127.2264,119.9239,1.7387,2025-04-16 14:00:00+00:00,127.2264,LOSS,-1.667,-15.0,60,6,US,True,31.3,38.5,False
COMBINED,SOLUSDT,LONG,2025-04-16 14:00:00+00:00,124.65,122.6241,129.7147,1.6882,2025-04-16 17:00:00+00:00,129.7147,WIN,4.063,37.5,40,4,US,False,26.2,57.0,True
COMBINED,SOLUSDT,SHORT,2025-04-17 16:00:00+00:00,133.46,135.7979,127.6153,1.9482,2025-04-17 17:00:00+00:00,135.7979,LOSS,-1.752,-15.0,48,5,US,False,17.2,60.0,True
COMBINED,SOLUSDT,LONG,2025-04-19 10:00:00+00:00,139.34,137.9325,142.8588,1.1729,2025-04-19 16:00:00+00:00,137.9325,LOSS,-1.01,-15.0,72,7,US,True,32.4,64.5,True
COMBINED,SOLUSDT,LONG,2025-04-19 16:00:00+00:00,138.97,137.5824,142.4391,1.1564,2025-04-20 11:00:00+00:00,137.5824,LOSS,-0.999,-15.0,54,5,EUROPE,False,31.3,43.8,True
COMBINED,SOLUSDT,LONG,2025-04-20 12:00:00+00:00,136.38,134.8935,140.0962,1.2387,2025-04-21 00:00:00+00:00,140.0962,WIN,2.725,37.5,44,4,LATE,False,26.0,50.4,False
COMBINED,SOLUSDT,LONG,2025-04-22 16:00:00+00:00,145.32,143.3682,150.1995,1.6265,2025-04-22 23:00:00+00:00,150.1995,WIN,3.358,37.5,62,6,LATE,False,38.2,79.1,True
COMBINED,SOLUSDT,LONG,2025-04-24 09:00:00+00:00,146.47,144.3448,151.783,1.771,2025-04-24 18:00:00+00:00,151.783,WIN,3.627,37.5,52,5,US,False,22.3,59.1,True
COMBINED,SOLUSDT,LONG,2025-04-25 08:00:00+00:00,154.86,152.7595,160.1113,1.7504,2025-04-25 13:00:00+00:00,152.7595,LOSS,-1.356,-15.0,62,6,EUROPE,False,27.2,57.1,True
COMBINED,SOLUSDT,LONG,2025-04-25 15:00:00+00:00,154.99,152.7283,160.6442,1.8847,2025-04-25 16:00:00+00:00,152.7283,LOSS,-1.459,-15.0,64,6,US,True,29.3,52.5,True
COMBINED,SOLUSDT,LONG,2025-05-01 14:00:00+00:00,150.61,148.9383,154.7893,1.3931,2025-05-02 06:00:00+00:00,148.9383,LOSS,-1.11,-15.0,42,4,ASIA,False,16.8,46.2,False
COMBINED,SOLUSDT,SHORT,2025-05-04 10:00:00+00:00,144.95,146.0504,142.1991,0.917,2025-05-04 12:00:00+00:00,146.0504,LOSS,-0.759,-15.0,50,5,EUROPE,False,25.1,39.0,False
COMBINED,SOLUSDT,SHORT,2025-05-06 14:00:00+00:00,141.97,143.4294,138.3215,1.2162,2025-05-06 15:00:00+00:00,143.4294,LOSS,-1.028,-15.0,60,6,US,True,25.7,39.5,True
COMBINED,SOLUSDT,LONG,2025-05-08 08:00:00+00:00,151.58,149.9306,155.7034,1.3745,2025-05-08 12:00:00+00:00,155.7034,WIN,2.72,37.5,52,5,EUROPE,False,35.9,74.6,False
COMBINED,SOLUSDT,LONG,2025-05-08 15:00:00+00:00,157.1,155.1288,162.0281,1.6427,2025-05-08 20:00:00+00:00,162.0281,WIN,3.137,37.5,52,5,US,False,50.6,78.5,False
COMBINED,SOLUSDT,SHORT,2025-05-09 09:00:00+00:00,166.38,169.0403,159.7292,2.2169,2025-05-09 10:00:00+00:00,169.0403,LOSS,-1.599,-15.0,48,5,EUROPE,True,64.5,72.4,False
COMBINED,SOLUSDT,LONG,2025-05-09 15:00:00+00:00,169.32,165.6118,178.5906,3.0902,2025-05-10 23:00:00+00:00,178.5906,WIN,5.475,37.5,50,5,LATE,False,27.3,66.9,False
COMBINED,SOLUSDT,LONG,2025-05-11 00:00:00+00:00,177.9,175.4377,184.0558,2.0519,2025-05-11 02:00:00+00:00,175.4377,LOSS,-1.384,-15.0,62,6,ASIA,False,30.4,65.5,True
COMBINED,SOLUSDT,LONG,2025-05-12 16:00:00+00:00,174.38,170.886,183.1151,2.9117,2025-05-12 18:00:00+00:00,170.886,LOSS,-2.004,-15.0,42,4,US,False,21.4,43.5,False
COMBINED,SOLUSDT,LONG,2025-05-15 08:00:00+00:00,170.4,167.6306,177.3236,2.3079,2025-05-15 14:00:00+00:00,167.6306,LOSS,-1.625,-15.0,54,5,US,True,32.1,36.1,True
COMBINED,SOLUSDT,LONG,2025-05-17 16:00:00+00:00,167.31,165.0722,172.9046,1.8649,2025-05-17 17:00:00+00:00,165.0722,LOSS,-1.338,-15.0,52,5,US,False,32.8,37.4,True
COMBINED,SOLUSDT,LONG,2025-05-17 19:00:00+00:00,165.76,163.469,171.4876,1.9092,2025-05-18 08:00:00+00:00,171.4876,WIN,3.455,37.5,40,4,ASIA,True,26.3,61.5,False
COMBINED,SOLUSDT,LONG,2025-05-18 14:00:00+00:00,172.84,170.9998,177.4405,1.5335,2025-05-18 18:00:00+00:00,170.9998,LOSS,-1.065,-15.0,62,6,US,False,28.9,55.8,True
COMBINED,SOLUSDT,LONG,2025-05-23 02:00:00+00:00,183.15,180.6285,189.4539,2.1013,2025-05-23 06:00:00+00:00,180.6285,LOSS,-1.377,-15.0,52,5,ASIA,False,33.7,60.3,False
COMBINED,SOLUSDT,LONG,2025-05-23 09:00:00+00:00,186.19,183.4332,193.0819,2.2973,2025-05-23 11:00:00+00:00,183.4332,LOSS,-1.481,-15.0,52,5,EUROPE,False,33.5,65.9,False
COMBINED,SOLUSDT,LONG,2025-05-24 14:00:00+00:00,175.37,172.8122,181.7644,2.1315,2025-05-25 00:00:00+00:00,172.8122,LOSS,-1.459,-15.0,40,4,LATE,False,16.6,45.8,False
COMBINED,SOLUSDT,LONG,2025-05-25 09:00:00+00:00,170.82,168.6668,176.203,1.7943,2025-05-26 00:00:00+00:00,176.203,WIN,3.151,37.5,42,4,LATE,False,27.9,60.4,False
COMBINED,SOLUSDT,LONG,2025-05-28 15:00:00+00:00,170.2,168.4384,174.604,1.468,2025-05-29 02:00:00+00:00,174.604,WIN,2.588,37.5,30,3,ASIA,False,26.1,50.5,False
COMBINED,SOLUSDT,SHORT,2025-06-01 10:00:00+00:00,151.5,153.3203,146.9492,1.5169,2025-06-01 14:00:00+00:00,153.3203,LOSS,-1.202,-15.0,60,6,US,True,35.5,36.5,False
COMBINED,SOLUSDT,SHORT,2025-06-03 02:00:00+00:00,161.98,164.1065,156.6638,1.7721,2025-06-03 20:00:00+00:00,156.6638,WIN,3.282,37.5,60,6,US,False,27.7,55.4,False
COMBINED,SOLUSDT,SHORT,2025-06-03 21:00:00+00:00,157.7,159.8628,152.2931,1.8023,2025-06-05 05:00:00+00:00,152.2931,WIN,3.429,37.5,62,6,ASIA,False,23.9,40.9,False
COMBINED,SOLUSDT,SHORT,2025-06-05 06:00:00+00:00,152.48,154.1463,148.3144,1.3885,2025-06-05 12:00:00+00:00,154.1463,LOSS,-1.093,-15.0,62,6,EUROPE,False,31.5,39.1,False
COMBINED,SOLUSDT,SHORT,2025-06-05 14:00:00+00:00,150.4,152.3173,145.6068,1.5977,2025-06-05 19:00:00+00:00,145.6068,WIN,3.187,37.5,62,6,US,False,35.6,36.0,False
COMBINED,SOLUSDT,SHORT,2025-06-05 20:00:00+00:00,146.24,148.6254,140.2766,1.9878,2025-06-06 09:00:00+00:00,148.6254,LOSS,-1.631,-15.0,64,6,EUROPE,True,40.9,46.9,False
COMBINED,SOLUSDT,SHORT,2025-06-06 13:00:00+00:00,150.6,152.6441,145.4897,1.7034,2025-06-07 07:00:00+00:00,152.6441,LOSS,-1.357,-15.0,42,4,ASIA,False,19.3,64.0,False
COMBINED,SOLUSDT,SHORT,2025-06-08 10:00:00+00:00,148.47,149.6198,145.5954,0.9582,2025-06-08 11:00:00+00:00,149.6198,LOSS,-0.774,-15.0,50,5,EUROPE,False,18.6,40.4,False
COMBINED,SOLUSDT,SHORT,2025-06-08 14:00:00+00:00,149.7,150.9367,146.6083,1.0306,2025-06-08 15:00:00+00:00,150.9367,LOSS,-0.826,-15.0,52,5,US,True,17.1,53.9,False
COMBINED,SOLUSDT,SHORT,2025-06-08 19:00:00+00:00,153.86,155.1765,150.5686,1.0971,2025-06-08 21:00:00+00:00,155.1765,LOSS,-0.856,-15.0,72,7,US,False,27.0,73.0,True
COMBINED,SOLUSDT,SHORT,2025-06-08 21:00:00+00:00,154.28,155.5523,151.0992,1.0603,2025-06-09 03:00:00+00:00,151.0992,WIN,2.062,37.5,52,5,ASIA,False,26.3,50.7,False
COMBINED,SOLUSDT,SHORT,2025-06-09 12:00:00+00:00,155.59,157.2516,151.4359,1.3847,2025-06-09 21:00:00+00:00,157.2516,LOSS,-1.068,-15.0,44,4,US,False,25.8,64.5,False
COMBINED,SOLUSDT,SHORT,2025-06-09 22:00:00+00:00,159.04,160.8966,154.3985,1.5472,2025-06-09 23:00:00+00:00,160.8966,LOSS,-1.167,-15.0,62,6,LATE,False,28.5,73.9,False
COMBINED,SOLUSDT,SHORT,2025-06-10 19:00:00+00:00,163.96,166.6333,157.2768,2.2277,2025-06-11 03:00:00+00:00,166.6333,LOSS,-1.63,-15.0,42,4,ASIA,False,33.6,61.9,False
COMBINED,SOLUSDT,SHORT,2025-06-11 14:00:00+00:00,165.76,168.2498,159.5356,2.0748,2025-06-11 22:00:00+00:00,159.5356,WIN,3.755,37.5,40,4,LATE,False,33.1,38.8,False
COMBINED,SOLUSDT,SHORT,2025-06-12 14:00:00+00:00,158.8,160.7219,153.9953,1.6016,2025-06-12 20:00:00+00:00,153.9953,WIN,3.026,37.5,68,7,US,False,33.1,34.4,True
COMBINED,SOLUSDT,SHORT,2025-06-12 20:00:00+00:00,154.83,157.2822,148.6994,2.0435,2025-06-13 00:00:00+00:00,148.6994,WIN,3.96,37.5,50,5,LATE,False,37.2,29.8,False
COMBINED,SOLUSDT,SHORT,2025-06-13 04:00:00+00:00,144.78,147.9669,136.8126,2.6558,2025-06-13 16:00:00+00:00,147.9669,LOSS,-2.201,-15.0,64,6,US,True,43.4,41.9,False
COMBINED,SOLUSDT,SHORT,2025-06-14 16:00:00+00:00,144.56,146.0677,140.7907,1.2564,2025-06-15 02:00:00+00:00,146.0677,LOSS,-1.043,-15.0,62,6,ASIA,False,28.8,47.9,False
COMBINED,SOLUSDT,SHORT,2025-06-15 06:00:00+00:00,147.37,148.8432,143.6871,1.2276,2025-06-15 14:00:00+00:00,148.8432,LOSS,-1.0,-15.0,72,7,US,True,19.5,62.1,True
COMBINED,SOLUSDT,SHORT,2025-06-15 14:00:00+00:00,148.33,149.864,144.4949,1.2784,2025-06-15 15:00:00+00:00,149.864,LOSS,-1.034,-15.0,72,7,US,True,21.8,72.4,True
COMBINED,SOLUSDT,SHORT,2025-06-15 15:00:00+00:00,151.92,153.7336,147.386,1.5113,2025-06-16 01:00:00+00:00,153.7336,LOSS,-1.194,-15.0,44,4,LATE,False,28.6,60.1,False
COMBINED,SOLUSDT,SHORT,2025-06-16 02:00:00+00:00,156.53,159.0415,150.2514,2.0929,2025-06-17 00:00:00+00:00,150.2514,WIN,4.011,37.5,50,5,LATE,False,35.4,35.2,True
COMBINED,SOLUSDT,SHORT,2025-06-17 14:00:00+00:00,149.62,151.6278,144.6005,1.6732,2025-06-18 13:00:00+00:00,144.6005,WIN,3.355,37.5,70,7,EUROPE,False,25.4,35.2,False
COMBINED,SOLUSDT,SHORT,2025-06-18 13:00:00+00:00,145.19,147.0601,140.5147,1.5584,2025-06-18 20:00:00+00:00,147.0601,LOSS,-1.288,-15.0,72,7,US,False,25.7,38.7,True
COMBINED,SOLUSDT,SHORT,2025-06-18 20:00:00+00:00,144.74,146.8073,139.5718,1.7227,2025-06-18 21:00:00+00:00,146.8073,LOSS,-1.428,-15.0,54,5,US,False,23.8,52.0,False
COMBINED,SOLUSDT,SHORT,2025-06-19 15:00:00+00:00,143.17,144.8547,138.9582,1.4039,2025-06-19 17:00:00+00:00,144.8547,LOSS,-1.177,-15.0,52,5,US,False,19.6,36.1,False
COMBINED,SOLUSDT,SHORT,2025-06-20 16:00:00+00:00,142.87,144.5737,138.6109,1.4197,2025-06-20 17:00:00+00:00,138.6109,WIN,2.981,37.5,62,6,US,False,20.5,32.9,True
COMBINED,SOLUSDT,SHORT,2025-06-20 18:00:00+00:00,138.37,140.5307,132.9681,1.8006,2025-06-20 20:00:00+00:00,140.5307,LOSS,-1.562,-15.0,62,6,US,False,28.2,31.3,False
COMBINED,SOLUSDT,SHORT,2025-06-21 16:00:00+00:00,140.31,141.8541,136.4498,1.2867,2025-06-21 21:00:00+00:00,136.4498,WIN,2.751,37.5,62,6,US,False,29.6,37.0,True
COMBINED,SOLUSDT,SHORT,2025-06-21 22:00:00+00:00,132.76,135.0616,127.006,1.918,2025-06-21 23:00:00+00:00,135.0616,LOSS,-1.734,-15.0,62,6,LATE,False,34.3,29.7,False
COMBINED,SOLUSDT,SHORT,2025-06-22 00:00:00+00:00,135.41,137.8782,129.2396,2.0568,2025-06-22 13:00:00+00:00,129.2396,WIN,4.557,37.5,62,6,EUROPE,False,38.1,37.2,False
COMBINED,SOLUSDT,SHORT,2025-06-22 14:00:00+00:00,128.74,131.4127,122.0584,2.2272,2025-06-22 17:00:00+00:00,131.4127,LOSS,-2.076,-15.0,62,6,US,False,45.1,34.3,False
COMBINED,SOLUSDT,SHORT,2025-06-22 21:00:00+00:00,129.58,132.3213,122.7268,2.2844,2025-06-22 22:00:00+00:00,132.3213,LOSS,-2.116,-15.0,62,6,LATE,False,47.2,34.5,False
COMBINED,SOLUSDT,SHORT,2025-06-23 14:00:00+00:00,136.64,138.8203,131.1892,1.8169,2025-06-23 16:00:00+00:00,131.1892,WIN,3.989,37.5,54,5,US,True,21.8,48.3,False
COMBINED,SOLUSDT,SHORT,2025-06-23 23:00:00+00:00,144.9,147.8894,137.4264,2.4912,2025-06-25 13:00:00+00:00,147.8894,LOSS,-2.063,-15.0,48,5,EUROPE,False,38.6,59.4,False
COMBINED,SOLUSDT,SHORT,2025-06-25 14:00:00+00:00,147.38,149.1577,142.9358,1.4814,2025-06-25 16:00:00+00:00,142.9358,WIN,3.015,37.5,68,7,US,True,35.7,43.2,True
COMBINED,SOLUSDT,SHORT,2025-06-25 16:00:00+00:00,143.7,145.6639,138.7903,1.6366,2025-06-26 01:00:00+00:00,145.6639,LOSS,-1.367,-15.0,48,5,LATE,False,22.2,48.0,False
COMBINED,SOLUSDT,SHORT,2025-06-28 08:00:00+00:00,146.56,148.1377,142.6156,1.3148,2025-06-28 15:00:00+00:00,148.1377,LOSS,-1.077,-15.0,32,3,US,True,18.7,64.2,False
COMBINED,SOLUSDT,SHORT,2025-06-29 10:00:00+00:00,151.11,152.3992,147.8871,1.0743,2025-06-29 14:00:00+00:00,152.3992,LOSS,-0.853,-15.0,68,7,US,True,37.8,68.9,False
COMBINED,SOLUSDT,SHORT,2025-06-29 14:00:00+00:00,151.78,153.0246,148.6685,1.0372,2025-06-29 22:00:00+00:00,153.0246,LOSS,-0.82,-15.0,48,5,LATE,False,36.0,60.4,False
COMBINED,SOLUSDT,SHORT,2025-06-29 23:00:00+00:00,152.95,154.4157,149.2857,1.2214,2025-06-30 15:00:00+00:00,154.4157,LOSS,-0.958,-15.0,68,7,US,True,23.4,54.4,True
COMBINED,SOLUSDT,LONG,2025-06-30 15:00:00+00:00,151.34,149.8491,155.0673,1.2424,2025-06-30 16:00:00+00:00,155.0673,WIN,2.463,37.5,60,6,US,True,26.5,77.8,True
COMBINED,SOLUSDT,SHORT,2025-06-30 16:00:00+00:00,157.84,160.007,152.4225,1.8058,2025-07-01 04:00:00+00:00,152.4225,WIN,3.432,37.5,40,4,ASIA,False,29.4,51.5,False
COMBINED,SOLUSDT,SHORT,2025-07-01 14:00:00+00:00,148.35,150.0751,144.0373,1.4376,2025-07-02 14:00:00+00:00,150.0751,LOSS,-1.163,-15.0,70,7,US,True,22.0,52.4,True
COMBINED,SOLUSDT,SHORT,2025-07-02 14:00:00+00:00,149.25,150.825,145.3124,1.3125,2025-07-02 15:00:00+00:00,150.825,LOSS,-1.055,-15.0,60,6,US,True,20.8,57.2,True
COMBINED,SOLUSDT,SHORT,2025-07-03 14:00:00+00:00,154.55,156.3526,150.0435,1.5022,2025-07-03 15:00:00+00:00,150.0435,WIN,2.916,37.5,68,7,US,True,22.8,46.4,True
COMBINED,SOLUSDT,SHORT,2025-07-03 15:00:00+00:00,152.3,154.2258,147.4854,1.6049,2025-07-04 15:00:00+00:00,147.4854,WIN,3.161,37.5,60,6,US,True,20.4,34.3,True
COMBINED,SOLUSDT,SHORT,2025-07-04 16:00:00+00:00,146.58,148.3272,142.212,1.456,2025-07-04 22:00:00+00:00,148.3272,LOSS,-1.192,-15.0,50,5,LATE,False,32.5,37.8,False
COMBINED,SOLUSDT,SHORT,2025-07-06 14:00:00+00:00,151.36,152.6075,148.2413,1.0396,2025-07-06 16:00:00+00:00,152.6075,LOSS,-0.824,-15.0,72,7,US,True,23.9,72.6,False
COMBINED,SOLUSDT,SHORT,2025-07-06 16:00:00+00:00,151.54,152.813,148.3575,1.0608,2025-07-06 17:00:00+00:00,152.813,LOSS,-0.84,-15.0,72,7,US,False,26.2,77.9,True
COMBINED,SOLUSDT,SHORT,2025-07-06 17:00:00+00:00,153.13,154.4878,149.7355,1.1315,2025-07-07 16:00:00+00:00,149.7355,WIN,2.217,37.5,68,7,US,True,23.4,48.3,True
COMBINED,SOLUSDT,LONG,2025-07-07 16:00:00+00:00,151.09,149.6001,154.8148,1.2416,2025-07-07 18:00:00+00:00,149.6001,LOSS,-0.986,-15.0,30,3,US,False,21.0,42.5,True
COMBINED,SOLUSDT,LONG,2025-07-10 16:00:00+00:00,156.45,154.9331,160.2422,1.2641,2025-07-10 17:00:00+00:00,160.2422,WIN,2.424,37.5,62,6,US,False,31.6,60.3,True
COMBINED,SOLUSDT,LONG,2025-07-11 16:00:00+00:00,162.35,159.9279,168.4053,2.0184,2025-07-11 22:00:00+00:00,159.9279,LOSS,-1.492,-15.0,52,5,LATE,False,30.3,46.3,False
COMBINED,SOLUSDT,LONG,2025-07-12 16:00:00+00:00,158.14,156.2206,162.9386,1.5995,2025-07-13 13:00:00+00:00,162.9386,WIN,3.034,37.5,40,4,EUROPE,False,16.4,57.1,False
COMBINED,SOLUSDT,LONG,2025-07-14 15:00:00+00:00,166.71,164.6227,171.9283,1.7394,2025-07-14 16:00:00+00:00,164.6227,LOSS,-1.252,-15.0,54,5,US,True,24.1,45.9,True
COMBINED,SOLUSDT,LONG,2025-07-15 15:00:00+00:00,157.79,155.5321,163.4348,1.8816,2025-07-15 18:00:00+00:00,163.4348,WIN,3.577,37.5,50,5,US,False,28.0,55.7,False
