tf,sym,side,score,score_trend,score_smc,score_osc,ep,sl,tp1,tp2,sl_pct,rsi,in_kz,regime,entry_ts,exit_ts,exit_px,exit_type,tp1_hit,outcome,pnl
1h,ETH/USDT,SHORT,10,8,1,2,3382.21,3626.6,3088.94,2893.43,7.226,29.1,False,TRENDING,2024-03-19 05:00:00+00:00,2024-03-20 14:00:00+00:00,3382.21,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,9,10,0,0,3299.21,3397.47,3181.3,3102.69,2.978,46.7,False,TRENDING,2024-03-20 17:00:00+00:00,2024-03-20 19:00:00+00:00,3397.47,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,3,1,4,3498.8,3579.63,3401.8,3337.13,2.31,62.6,False,RANGING,2024-03-20 21:00:00+00:00,2024-03-21 08:00:00+00:00,3579.63,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,3,2,2,3537.01,3597.24,3464.73,3416.55,1.703,67.3,True,RANGING,2024-03-21 09:00:00+00:00,2024-03-21 18:00:00+00:00,3416.55,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,10,8,3,0,3340.9,3546.27,3094.46,2930.16,6.147,39.5,False,RANGING,2024-03-22 13:00:00+00:00,2024-03-24 15:00:00+00:00,3397.45,TIMEOUT,False,LOSS,-2.75
1h,ETH/USDT,SHORT,10,6,2,2,3511.4,3581.0,3427.88,3372.2,1.982,46.6,False,TRENDING,2024-03-30 01:00:00+00:00,2024-03-31 05:00:00+00:00,3581.0,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,7,3,0,3442.49,3650.66,3192.69,3026.15,6.047,26.8,False,TRENDING,2024-04-01 17:00:00+00:00,2024-04-03 19:00:00+00:00,3314.41,TIMEOUT,False,WIN,6.15
1h,ETH/USDT,SHORT,10,9,2,0,3317.36,3367.6,3257.07,3216.88,1.514,45.5,False,TRENDING,2024-04-03 21:00:00+00:00,2024-04-04 07:00:00+00:00,3317.36,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,10,7,3,0,3338.81,3370.85,3300.36,3274.73,0.96,54.6,True,RANGING,2024-04-04 09:00:00+00:00,2024-04-04 13:00:00+00:00,3370.85,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,8,2,0,3273.63,3443.98,3069.21,2932.93,5.204,43.4,False,RANGING,2024-04-05 05:00:00+00:00,2024-04-07 07:00:00+00:00,3385.21,TIMEOUT,False,LOSS,-6.55
1h,ETH/USDT,SHORT,8,3,2,2,3383.09,3413.32,3346.81,3322.63,0.894,61.8,True,TRENDING,2024-04-07 09:00:00+00:00,2024-04-07 13:00:00+00:00,3413.32,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,2,0,3325.28,3552.8,3052.26,2870.24,6.842,29.9,False,TRENDING,2024-04-12 17:00:00+00:00,2024-04-13 20:00:00+00:00,2870.24,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,13,8,4,2,2950.46,3302.11,2528.48,2247.16,11.918,18.7,False,VOLATILE,2024-04-13 21:00:00+00:00,2024-04-15 23:00:00+00:00,3102.4,TIMEOUT,False,LOSS,-4.32
1h,ETH/USDT,SHORT,8,8,1,0,3079.3,3278.18,2840.64,2681.54,6.459,42.8,False,TRENDING,2024-04-16 01:00:00+00:00,2024-04-18 03:00:00+00:00,3025.11,TIMEOUT,False,WIN,2.72
1h,ETH/USDT,SHORT,10,9,2,0,2983.61,3087.76,2858.63,2775.31,3.491,48.0,False,TRENDING,2024-04-18 05:00:00+00:00,2024-04-18 14:00:00+00:00,3087.76,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,10,9,2,0,3000.07,3094.2,2887.11,2811.81,3.138,46.7,False,RANGING,2024-04-19 05:00:00+00:00,2024-04-19 07:00:00+00:00,3094.2,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,3,2,2,3102.22,3151.78,3042.75,3003.1,1.598,61.2,True,RANGING,2024-04-19 09:00:00+00:00,2024-04-20 15:00:00+00:00,3102.22,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,7,2,0,3124.38,3193.74,3041.15,2985.66,2.22,37.0,False,TRENDING,2024-04-25 13:00:00+00:00,2024-04-27 15:00:00+00:00,3144.41,TIMEOUT,False,LOSS,-2.89
1h,ETH/USDT,SHORT,9,7,2,0,3047.77,3251.4,2803.41,2640.51,6.681,29.7,True,TRENDING,2024-04-30 09:00:00+00:00,2024-05-02 11:00:00+00:00,2995.19,TIMEOUT,False,WIN,2.58
1h,ETH/USDT,SHORT,9,3,4,2,2996.0,3027.14,2958.63,2933.71,1.04,55.2,False,RANGING,2024-05-02 21:00:00+00:00,2024-05-03 02:00:00+00:00,3027.14,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,11,7,2,2,3051.39,3130.32,2956.67,2893.53,2.587,41.4,False,TRENDING,2024-05-07 21:00:00+00:00,2024-05-09 22:00:00+00:00,3051.39,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,3,2,2,3033.8,3059.58,3002.86,2982.24,0.85,56.7,True,RANGING,2024-05-10 09:00:00+00:00,2024-05-10 15:00:00+00:00,2982.24,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2892.77,3059.58,2692.6,2559.15,5.766,26.5,False,TRENDING,2024-05-10 17:00:00+00:00,2024-05-12 19:00:00+00:00,2929.98,TIMEOUT,False,LOSS,-2.23
1h,ETH/USDT,SHORT,8,5,3,0,2928.96,2955.3,2897.35,2876.28,0.899,48.0,False,RANGING,2024-05-12 21:00:00+00:00,2024-05-13 03:00:00+00:00,2876.28,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2875.53,2955.3,2779.81,2715.99,2.774,33.6,False,RANGING,2024-05-13 05:00:00+00:00,2024-05-13 07:00:00+00:00,2955.3,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,3,3,2,2985.41,3008.47,2957.74,2939.29,0.772,65.0,True,RANGING,2024-05-13 09:00:00+00:00,2024-05-13 13:00:00+00:00,2985.41,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,15,8,5,2,2912.0,2986.02,2823.18,2763.96,2.542,39.8,True,RANGING,2024-05-14 09:00:00+00:00,2024-05-15 15:00:00+00:00,2986.02,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,0,5,2,3110.4,3136.99,3078.49,3057.22,0.855,48.5,True,RANGING,2024-05-19 09:00:00+00:00,2024-05-19 21:00:00+00:00,3057.22,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,0,3,4,3808.14,3847.28,3761.17,3729.86,1.028,62.3,True,TRENDING,2024-05-23 09:00:00+00:00,2024-05-23 11:00:00+00:00,3847.28,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,10,7,3,0,3734.21,3839.44,3607.93,3523.75,2.818,37.2,True,TRENDING,2024-05-30 09:00:00+00:00,2024-05-31 12:00:00+00:00,3839.44,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,6,0,2,3766.58,3851.8,3664.32,3596.14,2.263,48.2,False,RANGING,2024-06-01 01:00:00+00:00,2024-06-03 03:00:00+00:00,3799.75,TIMEOUT,False,LOSS,-3.89
1h,ETH/USDT,SHORT,10,8,3,0,3773.63,3851.33,3680.39,3618.23,2.059,42.9,False,RANGING,2024-06-03 21:00:00+00:00,2024-06-05 18:00:00+00:00,3851.33,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,11,7,2,2,3723.96,3842.36,3581.88,3487.16,3.179,37.7,False,TRENDING,2024-06-07 17:00:00+00:00,2024-06-09 19:00:00+00:00,3700.81,TIMEOUT,False,WIN,1.96
1h,ETH/USDT,SHORT,12,10,3,0,3684.42,3727.33,3632.93,3598.6,1.165,47.4,False,RANGING,2024-06-10 05:00:00+00:00,2024-06-11 02:00:00+00:00,3598.6,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,3561.18,3713.8,3378.04,3255.94,4.286,17.6,False,VOLATILE,2024-06-11 05:00:00+00:00,2024-06-13 07:00:00+00:00,3507.99,TIMEOUT,False,WIN,3.49
1h,ETH/USDT,SHORT,11,8,3,0,3490.98,3657.31,3291.38,3158.32,4.765,41.9,True,TRENDING,2024-06-13 09:00:00+00:00,2024-06-15 11:00:00+00:00,3538.77,TIMEOUT,False,LOSS,-2.87
1h,ETH/USDT,SHORT,9,7,0,2,3523.47,3637.98,3386.06,3294.45,3.25,42.2,False,TRENDING,2024-06-17 21:00:00+00:00,2024-06-19 01:00:00+00:00,3523.47,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,9,5,2,2,3517.2,3551.11,3476.51,3449.39,0.964,60.2,False,TRENDING,2024-06-19 01:00:00+00:00,2024-06-19 03:00:00+00:00,3551.11,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,1,0,3514.16,3611.62,3397.21,3319.24,2.773,33.0,True,RANGING,2024-06-21 09:00:00+00:00,2024-06-23 11:00:00+00:00,3498.72,TIMEOUT,False,WIN,1.58
1h,ETH/USDT,SHORT,10,9,2,0,3498.56,3521.69,3470.8,3452.3,0.661,47.5,False,RANGING,2024-06-23 13:00:00+00:00,2024-06-23 20:00:00+00:00,3452.3,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,11,8,2,2,3435.38,3521.69,3331.81,3262.76,2.512,27.2,False,TRENDING,2024-06-23 21:00:00+00:00,2024-06-24 15:00:00+00:00,3262.76,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,3293.99,3480.9,3069.7,2920.17,5.674,17.2,False,VOLATILE,2024-06-24 17:00:00+00:00,2024-06-26 19:00:00+00:00,3408.19,TIMEOUT,False,LOSS,-6.11
1h,ETH/USDT,SHORT,9,6,1,2,3390.2,3426.31,3346.87,3317.98,1.065,52.6,False,RANGING,2024-06-26 21:00:00+00:00,2024-06-27 12:00:00+00:00,3426.31,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,3,3,2,3461.59,3482.89,3436.03,3418.99,0.615,67.1,False,RANGING,2024-06-27 13:00:00+00:00,2024-06-28 01:00:00+00:00,3461.59,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,9,8,2,0,3382.92,3490.99,3253.24,3166.78,3.195,38.9,False,TRENDING,2024-06-28 21:00:00+00:00,2024-06-30 23:00:00+00:00,3438.15,TIMEOUT,False,LOSS,-5.11
1h,ETH/USDT,SHORT,8,7,2,0,3369.22,3462.46,3257.33,3182.74,2.767,24.7,False,TRENDING,2024-07-03 05:00:00+00:00,2024-07-04 02:00:00+00:00,3182.74,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,3224.27,3357.3,3064.63,2958.21,4.126,35.0,False,VOLATILE,2024-07-04 05:00:00+00:00,2024-07-05 02:00:00+00:00,2958.21,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2901.38,3196.12,2547.69,2311.9,10.159,18.1,False,VOLATILE,2024-07-05 05:00:00+00:00,2024-07-07 07:00:00+00:00,3004.36,TIMEOUT,False,LOSS,-3.49
1h,ETH/USDT,SHORT,8,5,2,0,3015.06,3082.22,2934.47,2880.74,2.227,44.1,True,RANGING,2024-07-07 09:00:00+00:00,2024-07-08 01:00:00+00:00,2880.74,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,1,0,2857.13,3051.28,2624.15,2468.83,6.795,23.9,False,RANGING,2024-07-08 01:00:00+00:00,2024-07-08 08:00:00+00:00,3051.28,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,5,1,2,3051.22,3091.67,3002.68,2970.31,1.326,65.7,True,VOLATILE,2024-07-08 09:00:00+00:00,2024-07-08 15:00:00+00:00,2970.31,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,3,1,4,3067.64,3109.97,3016.85,2982.99,1.38,63.6,False,RANGING,2024-07-09 05:00:00+00:00,2024-07-09 08:00:00+00:00,3109.97,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,3,3,2,3087.81,3128.02,3039.56,3007.39,1.302,64.0,True,RANGING,2024-07-09 09:00:00+00:00,2024-07-09 16:00:00+00:00,3087.81,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,10,8,2,0,3460.4,3518.42,3390.78,3344.36,1.677,50.1,True,RANGING,2024-07-24 09:00:00+00:00,2024-07-24 21:00:00+00:00,3344.36,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,3336.19,3488.62,3153.27,3031.33,4.569,33.3,False,TRENDING,2024-07-24 21:00:00+00:00,2024-07-26 23:00:00+00:00,3274.61,TIMEOUT,True,WIN,8.02
1h,ETH/USDT,SHORT,8,3,2,2,3276.75,3297.62,3251.7,3235.0,0.637,55.5,True,RANGING,2024-07-27 09:00:00+00:00,2024-07-27 12:00:00+00:00,3297.62,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,6,3,0,3284.53,3327.78,3232.63,3198.03,1.317,43.1,False,RANGING,2024-07-27 21:00:00+00:00,2024-07-28 05:00:00+00:00,3198.03,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,1,0,3218.41,3327.78,3087.17,2999.67,3.398,38.4,False,TRENDING,2024-07-28 05:00:00+00:00,2024-07-29 02:00:00+00:00,3327.78,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,2,0,3238.99,3349.99,3105.79,3016.99,3.427,31.3,False,RANGING,2024-07-31 21:00:00+00:00,2024-08-02 15:00:00+00:00,3016.99,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,3025.51,3219.13,2793.17,2638.27,6.4,25.6,False,TRENDING,2024-08-02 17:00:00+00:00,2024-08-04 19:00:00+00:00,2757.4,TIMEOUT,True,WIN,12.92
1h,ETH/USDT,SHORT,9,8,2,0,2730.4,2936.91,2482.59,2317.38,7.563,29.4,False,TRENDING,2024-08-04 21:00:00+00:00,2024-08-05 01:00:00+00:00,2317.38,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2319.2,2925.97,1591.08,1105.66,26.163,14.8,False,VOLATILE,2024-08-05 01:00:00+00:00,2024-08-07 03:00:00+00:00,2507.02,TIMEOUT,False,LOSS,-3.1
1h,ETH/USDT,SHORT,8,3,5,0,2447.81,2552.17,2322.58,2239.09,4.263,44.4,False,RANGING,2024-08-07 13:00:00+00:00,2024-08-08 02:00:00+00:00,2447.81,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,9,0,0,2423.16,2552.17,2268.35,2165.14,5.324,49.9,False,TRENDING,2024-08-08 05:00:00+00:00,2024-08-08 16:00:00+00:00,2552.17,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,10,3,3,4,2677.4,2725.12,2620.14,2581.96,1.782,64.8,False,TRENDING,2024-08-09 05:00:00+00:00,2024-08-09 13:00:00+00:00,2581.96,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,10,5,5,0,2602.4,2709.08,2474.38,2389.04,4.099,48.6,False,RANGING,2024-08-09 21:00:00+00:00,2024-08-11 09:00:00+00:00,2709.08,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,2,0,2553.6,2720.0,2353.92,2220.8,6.516,33.2,False,TRENDING,2024-08-12 05:00:00+00:00,2024-08-12 14:00:00+00:00,2720.0,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,6,0,2,2613.8,2680.22,2534.1,2480.96,2.541,50.9,False,RANGING,2024-08-15 17:00:00+00:00,2024-08-16 06:00:00+00:00,2613.8,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,10,9,2,0,2611.1,2642.25,2573.72,2548.8,1.193,47.6,False,RANGING,2024-08-16 17:00:00+00:00,2024-08-18 09:00:00+00:00,2642.25,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,11,8,3,0,2580.29,2687.96,2451.09,2364.95,4.173,42.3,True,RANGING,2024-08-19 09:00:00+00:00,2024-08-20 05:00:00+00:00,2687.96,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,8,2,0,2590.0,2695.6,2463.28,2378.8,4.077,29.9,False,TRENDING,2024-08-20 17:00:00+00:00,2024-08-22 19:00:00+00:00,2606.98,TIMEOUT,False,LOSS,-1.61
1h,ETH/USDT,SHORT,9,7,3,0,2609.89,2732.2,2463.12,2365.27,4.686,22.6,False,TRENDING,2024-08-27 13:00:00+00:00,2024-08-29 15:00:00+00:00,2575.84,TIMEOUT,True,WIN,7.39
1h,ETH/USDT,SHORT,11,7,2,2,2525.04,2595.96,2439.94,2383.2,2.809,44.0,False,RANGING,2024-08-30 01:00:00+00:00,2024-08-30 18:00:00+00:00,2525.04,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,11,7,2,2,2518.0,2555.0,2473.6,2444.0,1.469,51.6,False,RANGING,2024-08-30 21:00:00+00:00,2024-09-01 14:00:00+00:00,2444.0,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,9,1,0,2470.89,2529.0,2401.16,2354.67,2.352,44.4,False,TRENDING,2024-09-01 17:00:00+00:00,2024-09-02 08:00:00+00:00,2470.89,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,5,2,0,2504.1,2565.97,2429.86,2380.36,2.471,44.8,True,RANGING,2024-09-03 09:00:00+00:00,2024-09-04 01:00:00+00:00,2380.36,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,1,0,2366.0,2525.52,2174.58,2046.96,6.742,25.8,False,RANGING,2024-09-04 01:00:00+00:00,2024-09-06 03:00:00+00:00,2392.68,TIMEOUT,False,LOSS,-1.67
1h,ETH/USDT,SHORT,10,9,2,0,2384.35,2416.08,2346.27,2320.89,1.331,46.9,False,TRENDING,2024-09-06 05:00:00+00:00,2024-09-06 12:00:00+00:00,2384.35,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,9,8,2,0,2245.14,2409.96,2047.36,1915.5,7.341,27.2,False,TRENDING,2024-09-06 17:00:00+00:00,2024-09-08 19:00:00+00:00,2271.99,TIMEOUT,False,LOSS,-1.63
1h,ETH/USDT,SHORT,9,3,3,2,2317.22,2336.09,2294.58,2279.48,0.814,63.7,True,TRENDING,2024-09-09 09:00:00+00:00,2024-09-09 15:00:00+00:00,2279.48,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,3,3,2,2368.62,2390.96,2341.81,2323.94,0.943,59.0,False,TRENDING,2024-09-09 21:00:00+00:00,2024-09-10 08:00:00+00:00,2368.62,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,3,2,2,2349.3,2382.0,2310.06,2283.9,1.392,57.3,True,RANGING,2024-09-10 09:00:00+00:00,2024-09-10 18:00:00+00:00,2382.0,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,0,2,6,2415.25,2466.66,2353.56,2312.43,2.129,62.4,False,TRENDING,2024-09-14 05:00:00+00:00,2024-09-15 23:00:00+00:00,2312.43,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,11,7,2,2,2277.21,2424.6,2100.34,1982.43,6.472,9.4,False,VOLATILE,2024-09-16 01:00:00+00:00,2024-09-18 03:00:00+00:00,2334.89,TIMEOUT,False,LOSS,-3.91
1h,ETH/USDT,SHORT,10,5,3,2,2321.38,2394.2,2234.0,2175.74,3.137,48.0,False,RANGING,2024-09-18 05:00:00+00:00,2024-09-19 00:00:00+00:00,2394.2,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,11,9,3,0,2621.38,2643.52,2594.81,2577.1,0.845,49.4,False,TRENDING,2024-10-01 01:00:00+00:00,2024-10-01 04:00:00+00:00,2643.52,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,6,3,0,2580.9,2659.0,2487.18,2424.7,3.026,46.8,False,RANGING,2024-10-01 13:00:00+00:00,2024-10-01 20:00:00+00:00,2424.7,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2471.81,2659.0,2247.18,2097.43,7.573,15.7,False,VOLATILE,2024-10-01 21:00:00+00:00,2024-10-03 23:00:00+00:00,2349.83,TIMEOUT,False,WIN,6.52
1h,ETH/USDT,SHORT,8,8,1,0,2383.29,2405.65,2356.45,2338.56,0.938,52.1,False,TRENDING,2024-10-04 05:00:00+00:00,2024-10-04 15:00:00+00:00,2383.29,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,9,3,4,2,2410.36,2431.49,2385.0,2368.1,0.877,47.3,False,RANGING,2024-10-05 17:00:00+00:00,2024-10-06 12:00:00+00:00,2431.49,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,3,3,2,2496.79,2512.59,2477.83,2465.19,0.633,71.0,False,TRENDING,2024-10-07 01:00:00+00:00,2024-10-07 09:00:00+00:00,2465.19,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,0,0,2432.82,2521.67,2326.2,2255.12,3.652,43.7,True,RANGING,2024-10-08 09:00:00+00:00,2024-10-10 11:00:00+00:00,2406.51,TIMEOUT,False,WIN,2.96
1h,ETH/USDT,SHORT,9,7,0,2,2383.1,2462.46,2287.87,2224.38,3.33,44.0,False,RANGING,2024-10-10 13:00:00+00:00,2024-10-11 19:00:00+00:00,2462.46,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,8,1,0,2634.5,2671.76,2589.79,2559.98,1.414,46.4,False,TRENDING,2024-10-22 21:00:00+00:00,2024-10-23 12:00:00+00:00,2559.98,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,11,8,2,2,2581.8,2644.18,2506.94,2457.04,2.416,28.3,False,TRENDING,2024-10-23 13:00:00+00:00,2024-10-23 18:00:00+00:00,2457.04,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,9,8,2,0,2504.6,2628.35,2356.1,2257.1,4.941,30.7,False,TRENDING,2024-10-23 21:00:00+00:00,2024-10-25 23:00:00+00:00,2440.8,TIMEOUT,False,WIN,5.16
1h,ETH/USDT,SHORT,9,8,2,0,2442.6,2566.51,2293.91,2194.78,5.073,31.9,False,TRENDING,2024-10-26 01:00:00+00:00,2024-10-28 03:00:00+00:00,2477.5,TIMEOUT,False,LOSS,-2.82
1h,ETH/USDT,SHORT,8,3,2,2,2541.94,2557.39,2523.4,2511.04,0.608,61.4,True,RANGING,2024-10-28 09:00:00+00:00,2024-10-28 14:00:00+00:00,2511.04,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,1,0,2574.19,2595.51,2548.6,2531.55,0.828,48.5,False,TRENDING,2024-11-01 13:00:00+00:00,2024-11-01 16:00:00+00:00,2531.55,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,8,8,1,0,2506.1,2587.0,2409.02,2344.3,3.228,46.2,False,TRENDING,2024-11-01 21:00:00+00:00,2024-11-03 23:00:00+00:00,2457.52,TIMEOUT,False,WIN,6.0
1h,ETH/USDT,SHORT,8,9,0,0,2466.4,2485.62,2443.34,2427.96,0.779,46.3,False,TRENDING,2024-11-04 01:00:00+00:00,2024-11-04 03:00:00+00:00,2485.62,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,6,2,0,2457.61,2491.4,2417.06,2390.03,1.375,48.0,True,TRENDING,2024-11-04 09:00:00+00:00,2024-11-04 21:00:00+00:00,2390.03,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,11,8,2,2,2371.38,2491.4,2227.36,2131.34,5.061,38.8,False,TRENDING,2024-11-04 21:00:00+00:00,2024-11-06 00:00:00+00:00,2491.4,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,12,7,3,2,3056.37,3230.62,2847.27,2707.87,5.701,34.0,False,TRENDING,2024-11-15 05:00:00+00:00,2024-11-17 07:00:00+00:00,3136.86,TIMEOUT,False,LOSS,-4.62
1h,ETH/USDT,SHORT,9,5,3,0,3140.13,3220.0,3044.29,2980.39,2.544,53.7,True,RANGING,2024-11-17 09:00:00+00:00,2024-11-18 06:00:00+00:00,3140.13,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,5,2,0,3107.21,3150.0,3055.86,3021.63,1.377,53.0,True,RANGING,2024-11-18 09:00:00+00:00,2024-11-18 14:00:00+00:00,3107.21,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,8,9,0,0,3117.61,3224.72,2989.08,2903.39,3.436,47.1,False,RANGING,2024-11-19 17:00:00+00:00,2024-11-21 12:00:00+00:00,3224.72,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,0,3,4,3725.84,3761.14,3683.48,3655.23,0.948,61.6,True,RANGING,2024-12-04 09:00:00+00:00,2024-12-04 14:00:00+00:00,3761.14,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,9,7,3,0,3697.64,4006.46,3327.06,3080.0,8.352,29.0,False,VOLATILE,2024-12-09 21:00:00+00:00,2024-12-11 23:00:00+00:00,3831.53,TIMEOUT,False,LOSS,-4.34
1h,ETH/USDT,SHORT,11,7,2,2,3692.7,3907.61,3434.81,3262.88,5.82,26.3,False,TRENDING,2024-12-18 21:00:00+00:00,2024-12-20 09:00:00+00:00,3262.88,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,14,8,1,4,3265.8,3710.39,2732.29,2376.62,13.614,29.9,True,TRENDING,2024-12-20 09:00:00+00:00,2024-12-22 11:00:00+00:00,3381.25,TIMEOUT,False,LOSS,-2.6
1h,ETH/USDT,SHORT,8,9,0,0,3371.0,3410.58,3323.5,3291.83,1.174,50.3,False,RANGING,2024-12-22 13:00:00+00:00,2024-12-22 16:00:00+00:00,3291.83,TP2,True,WIN,16.0
1h,ETH/USDT,SHORT,10,8,3,0,3315.41,3403.0,3210.3,3140.23,2.642,45.5,False,RANGING,2024-12-22 17:00:00+00:00,2024-12-23 20:00:00+00:00,3403.0,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,10,8,2,0,3372.4,3515.0,3201.28,3087.2,4.228,26.3,True,RANGING,2024-12-26 09:00:00+00:00,2024-12-28 11:00:00+00:00,3359.2,TIMEOUT,False,WIN,0.93
1h,ETH/USDT,SHORT,10,9,0,2,3366.01,3389.05,3338.37,3319.94,0.684,50.7,False,RANGING,2024-12-28 13:00:00+00:00,2024-12-28 17:00:00+00:00,3389.05,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,10,9,2,0,3350.71,3413.72,3275.1,3224.69,1.88,40.7,False,TRENDING,2024-12-29 21:00:00+00:00,2024-12-30 01:00:00+00:00,3413.72,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,2,0,3391.03,3437.0,3335.87,3299.09,1.356,39.7,False,RANGING,2024-12-30 17:00:00+00:00,2024-12-31 08:00:00+00:00,3391.03,SL_BE,True,WIN,6.0
1h,ETH/USDT,SHORT,12,10,3,0,3352.95,3451.56,3234.62,3155.73,2.941,41.4,False,RANGING,2024-12-31 21:00:00+00:00,2025-01-02 09:00:00+00:00,3451.56,SL,False,LOSS,-10.0
1h,ETH/USDT,SHORT,8,7,2,0,3363.51,3701.35,2958.1,2687.83,10.044,15.4,False,VOLATILE,2025-01-07 21:00:00+00:00,2025-01-09 23:00:00+00:00,3219.3,TIMEOUT,False,WIN,4.27
1h,ETH/USDT,SHORT,10,8,3,0,3237.48,3343.98,3109.68,3024.48,3.29,40.4,False,TRENDING,2025-01-10 01:00:00+00:00,2025-01-12 03:00:00+00:00,3286.55,TIMEOUT,False,LOSS,-4.61
1h,ETH/USDT,SHORT,12,10,2,0,3238.71,3320.7,3140.32,3074.73,2.532,35.5,True,RANGING,2025-01-12 09:00:00+00:00,2025-01-13 00:00:00+00:00,3320.7,SL,False,LOSS,-10.0
